,Date,State,Population,Pop (mil),3 Day Pos Inc Avg,7 Day Pos Inc Avg,Positive Cases,Positive Cases per Mil,Positives Increase,Negative Cases,Negatives Increase,3 Day Testing Inc Avg,Total Tests,Tests per Mil,Total Tests Increase,Hospitalized,Hospitalized per Mil,Hospitalized Increase,3 Day Hospitalized Inc Avg,Deaths,Deaths per Mil,Deaths Increase,3 Day Deaths Inc Avg
136,2020-03-30,AR,"3,017,804",3.02,30.67,42.71,473.0,156.62,47.0,5262.0,2235.0,1269.67,5735.0,1899.01,2282.0,0.0,0.0,0.0,0.0,7.0,2.32,1.0,1.33
137,2020-03-29,AR,"3,017,804",3.02,30.33,37.29,426.0,141.06,22.0,3027.0,89.0,538.0,3453.0,1143.38,111.0,0.0,0.0,0.0,0.0,6.0,1.99,1.0,1.0
138,2020-03-28,AR,"3,017,804",3.02,41.33,40.86,404.0,133.77,23.0,2938.0,1393.0,541.67,3342.0,1106.62,1416.0,0.0,0.0,0.0,0.0,5.0,1.66,2.0,1.0
139,2020-03-27,AR,"3,017,804",3.02,54.33,40.71,381.0,126.16,46.0,1545.0,41.0,253.67,1926.0,637.75,87.0,0.0,0.0,0.0,0.0,3.0,0.99,0.0,1.0
140,2020-03-26,AR,"3,017,804",3.02,53.67,41.29,335.0,110.93,55.0,1504.0,67.0,253.0,1839.0,608.94,122.0,0.0,0.0,0.0,0.0,3.0,0.99,1.0,1.0
141,2020-03-25,AR,"3,017,804",3.02,38.33,35.29,280.0,92.72,62.0,1437.0,490.0,280.33,1717.0,568.54,552.0,0.0,0.0,0.0,0.0,2.0,0.66,2.0,0.67
142,2020-03-24,AR,"3,017,804",3.02,33.33,28.0,218.0,72.19,44.0,947.0,41.0,160.0,1165.0,385.76,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2020-03-23,AR,"3,017,804",3.02,26.0,21.71,174.0,57.62,9.0,906.0,195.0,211.0,1080.0,357.62,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2020-03-22,AR,"3,017,804",3.02,39.67,21.29,165.0,54.64,47.0,711.0,144.0,173.33,876.0,290.07,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2020-03-21,AR,"3,017,804",3.02,28.33,15.14,118.0,39.07,22.0,567.0,216.0,138.67,685.0,226.82,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2020-03-20,AR,"3,017,804",3.02,24.67,12.43,96.0,31.79,50.0,351.0,41.0,76.0,447.0,148.01,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2020-03-19,AR,"3,017,804",3.02,8.0,5.71,46.0,15.23,13.0,310.0,74.0,67.33,356.0,117.88,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2020-03-18,AR,"3,017,804",3.02,5.67,4.71,33.0,10.93,11.0,236.0,39.0,50.0,269.0,89.07,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2020-03-17,AR,"3,017,804",3.02,3.33,3.14,22.0,7.28,0.0,197.0,65.0,47.33,219.0,72.52,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2020-03-16,AR,"3,017,804",3.02,4.33,3.14,22.0,7.28,6.0,132.0,29.0,38.33,154.0,50.99,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2020-03-15,AR,"3,017,804",3.02,3.33,2.29,16.0,5.3,4.0,103.0,38.0,29.67,119.0,39.4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2020-03-14,AR,"3,017,804",3.02,4.0,1.71,12.0,3.97,3.0,65.0,35.0,21.67,77.0,25.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2020-03-13,AR,"3,017,804",3.02,3.0,1.29,9.0,2.98,3.0,30.0,6.0,9.0,39.0,12.91,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2020-03-12,AR,"3,017,804",3.02,2.0,0,6.0,1.99,6.0,24.0,12.0,6.0,30.0,9.93,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2020-03-11,AR,"3,017,804",3.02,0.0,0,0.0,0.0,0.0,12.0,0.0,2.0,12.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2020-03-10,AR,"3,017,804",3.02,0.0,0,0.0,0.0,0.0,12.0,0.0,2.0,12.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2020-03-09,AR,"3,017,804",3.02,0.0,0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,3.97,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2020-03-08,AR,"3,017,804",3.02,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2020-03-07,AR,"3,017,804",3.02,0,0,0.0,0.0,0.0,6.0,0.0,0,6.0,1.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
160,2020-03-06,AR,"3,017,804",3.02,0,0,0.0,0.0,0.0,6.0,0.0,0,6.0,1.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
161,2020-04-28,AZ,"7,278,717",7.28,222.67,242.43,6948.0,954.4,232.0,60490.0,663.0,1643.33,67438.0,9263.46,895.0,1095.0,150.41,44.0,24.33,293.0,40.25,18.0,9.0
162,2020-04-27,AZ,"7,278,717",7.28,223.67,236.0,6716.0,922.53,190.0,59827.0,1542.0,1943.0,66543.0,9140.52,1732.0,1051.0,144.37,14.0,22.33,275.0,37.77,0.0,3.0
163,2020-04-26,AZ,"7,278,717",7.28,252.33,228.14,6526.0,896.43,246.0,58285.0,2057.0,2038.0,64811.0,8902.61,2303.0,1037.0,142.45,15.0,345.67,275.0,37.77,9.0,8.67
164,2020-04-25,AZ,"7,278,717",7.28,273.67,223.0,6280.0,862.64,235.0,56228.0,1559.0,1969.0,62508.0,8586.26,1794.0,1022.0,140.38,38.0,340.67,266.0,36.54,0.0,12.33
165,2020-04-24,AZ,"7,278,717",7.28,264.67,219.71,6045.0,830.36,276.0,54669.0,1741.0,1854.0,60714.0,8339.84,2017.0,984.0,135.16,984.0,328.0,266.0,36.54,17.0,19.33
166,2020-04-23,AZ,"7,278,717",7.28,235.0,219.29,5769.0,792.45,310.0,52928.0,1786.0,1399.0,58697.0,8062.77,2096.0,0.0,0.0,0.0,0.0,249.0,34.2,20.0,20.67
167,2020-04-22,AZ,"7,278,717",7.28,176.67,213.86,5459.0,749.86,208.0,51142.0,1241.0,1203.67,56601.0,7774.86,1449.0,0.0,0.0,0.0,0.0,229.0,31.46,21.0,15.0
168,2020-04-21,AZ,"7,278,717",7.28,177.33,206.43,5251.0,721.29,187.0,49901.0,465.0,1369.0,55152.0,7575.82,652.0,0.0,0.0,0.0,0.0,208.0,28.57,21.0,10.33
169,2020-04-20,AZ,"7,278,717",7.28,185.67,194.57,5064.0,695.6,135.0,49436.0,1375.0,1756.67,54500.0,7486.26,1510.0,0.0,0.0,0.0,0.0,187.0,25.69,3.0,6.0
170,2020-04-19,AZ,"7,278,717",7.28,231.67,198.57,4929.0,677.06,210.0,48061.0,1735.0,1864.0,52990.0,7278.85,1945.0,0.0,0.0,0.0,0.0,184.0,25.27,7.0,11.33
171,2020-04-18,AZ,"7,278,717",7.28,252.33,189.43,4719.0,648.21,212.0,46326.0,1603.0,1911.67,51045.0,7011.68,1815.0,0.0,0.0,0.0,0.0,177.0,24.31,8.0,11.67
172,2020-04-17,AZ,"7,278,717",7.28,233.67,199.29,4507.0,619.09,273.0,44723.0,1559.0,1711.33,49230.0,6762.36,1832.0,0.0,0.0,0.0,0.0,169.0,23.21,19.0,12.67
173,2020-04-16,AZ,"7,278,717",7.28,177.33,173.71,4234.0,581.59,272.0,43164.0,1816.0,1350.33,47398.0,6510.71,2088.0,0.0,0.0,0.0,0.0,150.0,20.6,8.0,9.33
174,2020-04-15,AZ,"7,278,717",7.28,141.0,176.57,3962.0,544.23,156.0,41348.0,1058.0,1067.0,45310.0,6223.9,1214.0,0.0,0.0,0.0,0.0,142.0,19.51,11.0,9.0
175,2020-04-14,AZ,"7,278,717",7.28,137.67,175.86,3806.0,522.8,104.0,40290.0,645.0,1188.67,44096.0,6057.14,749.0,0.0,0.0,0.0,0.0,131.0,17.99,9.0,7.67
176,2020-04-13,AZ,"7,278,717",7.28,196.67,178.0,3702.0,508.52,163.0,39645.0,1075.0,1871.0,43347.0,5954.26,1238.0,0.0,0.0,0.0,0.0,122.0,16.76,7.0,8.33
177,2020-04-12,AZ,"7,278,717",7.28,173.67,181.43,3539.0,486.13,146.0,38570.0,1433.0,1643.67,42109.0,5784.2,1579.0,0.0,0.0,0.0,0.0,115.0,15.8,7.0,8.67
178,2020-04-11,AZ,"7,278,717",7.28,222.33,196.29,3393.0,466.07,281.0,37137.0,2515.0,1988.67,40530.0,5567.31,2796.0,0.0,0.0,0.0,0.0,108.0,14.84,11.0,9.33
179,2020-04-10,AZ,"7,278,717",7.28,179.0,191.86,3112.0,427.47,94.0,34622.0,462.0,1453.0,37734.0,5183.24,556.0,0.0,0.0,0.0,0.0,97.0,13.32,8.0,8.0
180,2020-04-09,AZ,"7,278,717",7.28,187.33,202.86,3018.0,414.56,292.0,34160.0,2322.0,1548.0,37178.0,5106.87,2614.0,0.0,0.0,0.0,0.0,89.0,12.23,9.0,8.0
181,2020-04-08,AZ,"7,278,717",7.28,152.33,187.57,2726.0,374.45,151.0,31838.0,1038.0,2384.67,34564.0,4747.8,1189.0,0.0,0.0,0.0,0.0,80.0,10.99,7.0,5.33
182,2020-04-07,AZ,"7,278,717",7.28,185.33,183.71,2575.0,353.71,119.0,30800.0,722.0,2071.67,33375.0,4584.48,841.0,0.0,0.0,0.0,0.0,73.0,10.03,8.0,7.0
183,2020-04-06,AZ,"7,278,717",7.28,229.0,185.57,2456.0,337.36,187.0,30078.0,4937.0,2620.33,32534.0,4468.96,5124.0,0.0,0.0,0.0,0.0,65.0,8.93,1.0,8.0
184,2020-04-05,AZ,"7,278,717",7.28,223.67,192.86,2269.0,311.68,250.0,25141.0,0.0,1567.0,27410.0,3765.11,250.0,0.0,0.0,0.0,0.0,64.0,8.79,12.0,10.67
185,2020-04-04,AZ,"7,278,717",7.28,202.0,163.71,2019.0,277.34,250.0,25141.0,2237.0,2034.0,27160.0,3730.77,2487.0,0.0,0.0,0.0,0.0,52.0,7.14,11.0,7.67
186,2020-04-03,AZ,"7,278,717",7.28,160.0,147.57,1769.0,242.99,171.0,22904.0,1793.0,1767.33,24673.0,3389.15,1964.0,0.0,0.0,0.0,0.0,41.0,5.63,9.0,5.67
187,2020-04-02,AZ,"7,278,717",7.28,147.0,145.86,1598.0,219.51,185.0,21111.0,1466.0,1983.33,22709.0,3119.37,1651.0,0.0,0.0,0.0,0.0,32.0,4.4,3.0,4.0
188,2020-04-01,AZ,"7,278,717",7.28,164.67,137.57,1413.0,194.09,124.0,19645.0,1563.0,2395.33,21058.0,2892.58,1687.0,0.0,0.0,0.0,0.0,29.0,3.98,5.0,4.0
189,2020-03-31,AZ,"7,278,717",7.28,138.67,133.14,1289.0,177.06,132.0,18082.0,2480.0,3681.0,19371.0,2660.85,2612.0,0.0,0.0,0.0,0.0,24.0,3.3,4.0,3.0
190,2020-03-30,AZ,"7,278,717",7.28,140.33,127.43,1157.0,158.93,238.0,15602.0,2649.0,2856.0,16759.0,2302.06,2887.0,0.0,0.0,0.0,0.0,20.0,2.75,3.0,2.33
191,2020-03-29,AZ,"7,278,717",7.28,114.0,109.57,919.0,126.24,46.0,12953.0,5498.0,4316.0,13872.0,1905.49,5544.0,0.0,0.0,0.0,0.0,17.0,2.34,2.0,3.0
192,2020-03-28,AZ,"7,278,717",7.28,141.0,109.86,873.0,119.92,137.0,7455.0,0.0,2518.33,8328.0,1143.96,137.0,0.0,0.0,0.0,0.0,15.0,2.06,2.0,3.0
193,2020-03-27,AZ,"7,278,717",7.28,126.33,95.86,736.0,101.1,159.0,7455.0,7108.0,2507.0,8191.0,1125.14,7267.0,0.0,0.0,0.0,0.0,13.0,1.79,5.0,2.67
194,2020-03-26,AZ,"7,278,717",7.28,104.0,76.14,577.0,79.26,127.0,347.0,24.0,116.67,924.0,126.92,151.0,0.0,0.0,0.0,0.0,8.0,1.1,2.0,2.0
195,2020-03-25,AZ,"7,278,717",7.28,99.33,60.29,450.0,61.81,93.0,323.0,10.0,113.0,773.0,106.18,103.0,0.0,0.0,0.0,0.0,6.0,0.82,1.0,1.33
196,2020-03-24,AZ,"7,278,717",7.28,84.33,48.14,357.0,49.04,92.0,313.0,4.0,108.67,670.0,92.03,96.0,0.0,0.0,0.0,0.0,5.0,0.69,3.0,1.33
197,2020-03-23,AZ,"7,278,717",7.28,66.67,35.29,265.0,36.4,113.0,309.0,27.0,99.33,574.0,78.85,140.0,0.0,0.0,0.0,0.0,2.0,0.27,0.0,0.67
198,2020-03-22,AZ,"7,278,717",7.28,36.0,20.0,152.0,20.88,48.0,282.0,42.0,71.67,434.0,59.62,90.0,0.0,0.0,0.0,0.0,2.0,0.27,1.0,0.67
199,2020-03-21,AZ,"7,278,717",7.28,25.33,13.14,104.0,14.29,39.0,240.0,29.0,56.0,344.0,47.25,68.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.33
200,2020-03-20,AZ,"7,278,717",7.28,15.0,8.0,65.0,8.93,21.0,211.0,36.0,38.0,276.0,37.91,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2020-03-19,AZ,"7,278,717",7.28,8.67,5.0,44.0,6.04,16.0,175.0,27.0,25.33,219.0,30.08,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2020-03-18,AZ,"7,278,717",7.28,5.33,2.71,28.0,3.85,8.0,148.0,6.0,14.33,176.0,24.18,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2020-03-17,AZ,"7,278,717",7.28,2.67,2.0,20.0,2.75,2.0,142.0,17.0,9.67,162.0,22.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2020-03-16,AZ,"7,278,717",7.28,3.0,1.86,18.0,2.47,6.0,125.0,4.0,13.33,143.0,19.64,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2020-03-15,AZ,"7,278,717",7.28,1.0,1.0,12.0,1.65,0.0,121.0,0.0,14.0,133.0,18.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2020-03-14,AZ,"7,278,717",7.28,1.0,1.0,12.0,1.65,3.0,121.0,27.0,21.67,133.0,18.27,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2020-03-13,AZ,"7,278,717",7.28,1.0,0.86,9.0,1.24,0.0,94.0,12.0,15.33,103.0,14.15,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2020-03-12,AZ,"7,278,717",7.28,1.33,1.0,9.0,1.24,0.0,82.0,23.0,14.0,91.0,12.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2020-03-11,AZ,"7,278,717",7.28,1.33,1.0,9.0,1.24,3.0,59.0,8.0,6.33,68.0,9.34,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2020-03-10,AZ,"7,278,717",7.28,0.33,0,6.0,0.82,1.0,51.0,7.0,2.67,57.0,7.83,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2020-03-09,AZ,"7,278,717",7.28,0.67,0,5.0,0.69,0.0,44.0,0.0,4.33,49.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2020-03-08,AZ,"7,278,717",7.28,1.0,0,5.0,0.69,0.0,44.0,0.0,6.33,49.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2020-03-07,AZ,"7,278,717",7.28,1.0,0,5.0,0.69,2.0,44.0,11.0,6.67,49.0,6.73,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2020-03-06,AZ,"7,278,717",7.28,0.33,0,3.0,0.41,1.0,33.0,5.0,2.33,36.0,4.95,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2020-03-05,AZ,"7,278,717",7.28,0,0,2.0,0.27,0.0,28.0,1.0,0,30.0,4.12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
216,2020-03-04,AZ,"7,278,717",7.28,0,0,2.0,0.27,0.0,27.0,0.0,0,29.0,3.98,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
217,2020-04-28,CA,"39,512,223",39.51,1298.0,1681.43,45031.0,1139.74,1567.0,532577.0,22632.0,23857.67,577608.0,14619.29,24199.0,0.0,0.0,0.0,0.0,1809.0,45.79,54.0,52.67
218,2020-04-27,CA,"39,512,223",39.51,1403.33,1783.71,43464.0,1100.08,1300.0,509945.0,26025.0,19745.33,553409.0,14006.81,27325.0,0.0,0.0,0.0,0.0,1755.0,44.42,45.0,64.33
219,2020-04-26,CA,"39,512,223",39.51,1598.33,1690.14,42164.0,1067.17,1027.0,483920.0,19022.0,14662.33,526084.0,13315.21,20049.0,0.0,0.0,0.0,0.0,1710.0,43.28,59.0,80.33
220,2020-04-25,CA,"39,512,223",39.51,1913.67,1739.14,41137.0,1041.18,1883.0,464898.0,9979.0,13569.33,506035.0,12807.77,11862.0,0.0,0.0,0.0,0.0,1651.0,41.79,89.0,99.0
221,2020-04-24,CA,"39,512,223",39.51,1997.67,1675.14,39254.0,993.52,1885.0,454919.0,10191.0,64691.0,494173.0,12507.54,12076.0,0.0,0.0,0.0,0.0,1562.0,39.53,93.0,98.0
222,2020-04-23,CA,"39,512,223",39.51,2130.33,1598.14,37369.0,945.81,1973.0,444728.0,14797.0,63865.67,482097.0,12201.9,16770.0,0.0,0.0,0.0,0.0,1469.0,37.18,115.0,87.0
223,2020-04-22,CA,"39,512,223",39.51,1687.67,1567.43,35396.0,895.87,2135.0,429931.0,163092.0,61475.67,465327.0,11777.45,165227.0,0.0,0.0,0.0,0.0,1354.0,34.27,86.0,62.67
224,2020-04-21,CA,"39,512,223",39.51,1432.67,1417.57,33261.0,841.84,2283.0,266839.0,7317.0,13478.0,300100.0,7595.55,9600.0,0.0,0.0,0.0,0.0,1268.0,32.09,60.0,65.33
225,2020-04-20,CA,"39,512,223",39.51,1150.0,1232.86,30978.0,784.05,645.0,259522.0,8955.0,12962.0,290500.0,7352.57,9600.0,0.0,0.0,0.0,0.0,1208.0,30.57,42.0,74.33
226,2020-04-19,CA,"39,512,223",39.51,1383.67,1219.86,30333.0,767.73,1370.0,250567.0,19864.0,11500.0,280900.0,7109.59,21234.0,0.0,0.0,0.0,0.0,1166.0,29.51,94.0,92.0
227,2020-04-18,CA,"39,512,223",39.51,1513.0,1355.86,28963.0,733.05,1435.0,230703.0,6617.0,14393.33,259666.0,6572.16,8052.0,0.0,0.0,0.0,0.0,1072.0,27.13,87.0,83.67
228,2020-04-17,CA,"39,512,223",39.51,1396.67,1150.86,27528.0,696.74,1346.0,224086.0,3868.0,16468.67,251614.0,6368.36,5214.0,0.0,0.0,0.0,0.0,985.0,24.93,95.0,75.67
229,2020-04-16,CA,"39,512,223",39.51,1278.0,1124.71,26182.0,662.67,1758.0,220218.0,28156.0,18506.0,246400.0,6236.4,29914.0,0.0,0.0,0.0,0.0,890.0,22.53,69.0,67.67
230,2020-04-15,CA,"39,512,223",39.51,876.67,1066.71,24424.0,618.17,1086.0,192062.0,13192.0,8719.33,216486.0,5479.27,14278.0,0.0,0.0,0.0,0.0,821.0,20.78,63.0,56.67
231,2020-04-14,CA,"39,512,223",39.51,1288.67,1067.57,23338.0,590.69,990.0,178870.0,10336.0,10044.0,202208.0,5117.89,11326.0,0.0,0.0,0.0,0.0,758.0,19.19,71.0,49.67
232,2020-04-13,CA,"39,512,223",39.51,958.67,1144.57,22348.0,565.63,554.0,168534.0,0.0,8673.0,190882.0,4831.23,554.0,0.0,0.0,0.0,0.0,687.0,17.39,36.0,48.67
233,2020-04-12,CA,"39,512,223",39.51,1161.67,1193.71,21794.0,551.61,2322.0,168534.0,15930.0,8942.67,190328.0,4817.21,18252.0,0.0,0.0,0.0,0.0,651.0,16.48,42.0,53.0
234,2020-04-11,CA,"39,512,223",39.51,838.33,1063.71,19472.0,492.84,0.0,152604.0,7213.0,9270.67,172076.0,4355.25,7213.0,0.0,0.0,0.0,0.0,609.0,15.41,68.0,55.67
235,2020-04-10,CA,"39,512,223",39.51,1202.33,1253.0,19472.0,492.84,1163.0,145391.0,200.0,11211.33,164863.0,4172.69,1363.0,0.0,0.0,0.0,0.0,541.0,13.69,49.0,55.67
236,2020-04-09,CA,"39,512,223",39.51,1324.33,1302.57,18309.0,463.4,1352.0,145191.0,17884.0,15356.33,163500.0,4138.19,19236.0,0.0,0.0,0.0,0.0,492.0,12.45,50.0,49.67
237,2020-04-08,CA,"39,512,223",39.51,1173.0,1257.43,16957.0,429.18,1092.0,127307.0,11943.0,9243.67,144264.0,3651.33,13035.0,0.0,0.0,0.0,0.0,442.0,11.19,68.0,41.0
238,2020-04-07,CA,"39,512,223",39.51,1279.67,1197.57,15865.0,401.54,1529.0,115364.0,12269.0,5843.0,131229.0,3321.41,13798.0,0.0,0.0,0.0,0.0,374.0,9.47,31.0,32.67
239,2020-04-06,CA,"39,512,223",39.51,1211.67,1127.0,14336.0,362.84,898.0,103095.0,0.0,27377.0,117431.0,2972.18,898.0,0.0,0.0,0.0,0.0,343.0,8.68,24.0,35.33
240,2020-04-05,CA,"39,512,223",39.51,1415.67,1104.29,13438.0,340.12,1412.0,103095.0,1421.0,27844.33,116533.0,2949.46,2833.0,0.0,0.0,0.0,0.0,319.0,8.07,43.0,38.67
241,2020-04-04,CA,"39,512,223",39.51,1290.33,1054.71,12026.0,304.38,1325.0,101674.0,77075.0,27924.33,113700.0,2877.75,78400.0,0.0,0.0,0.0,0.0,276.0,6.99,39.0,35.0
242,2020-04-03,CA,"39,512,223",39.51,1073.0,974.57,10701.0,270.84,1510.0,24599.0,790.0,2015.33,35300.0,893.44,2300.0,0.0,0.0,0.0,0.0,237.0,6.0,34.0,28.0
243,2020-04-02,CA,"39,512,223",39.51,914.67,883.57,9191.0,232.62,1036.0,23809.0,2037.0,2001.33,33000.0,835.23,3073.0,0.0,0.0,0.0,0.0,203.0,5.14,32.0,23.33
244,2020-04-01,CA,"39,512,223",39.51,815.67,828.57,8155.0,206.4,673.0,21772.0,0.0,1223.33,29927.0,757.45,673.0,0.0,0.0,0.0,0.0,171.0,4.33,18.0,16.0
245,2020-03-31,CA,"39,512,223",39.51,946.33,768.57,7482.0,189.37,1035.0,21772.0,1223.0,1354.0,29254.0,740.42,2258.0,0.0,0.0,0.0,0.0,153.0,3.87,20.0,17.33
246,2020-03-30,CA,"39,512,223",39.51,856.0,673.43,6447.0,163.17,739.0,20549.0,0.0,1912.33,26996.0,683.27,739.0,0.0,0.0,0.0,0.0,133.0,3.37,10.0,18.33
247,2020-03-29,CA,"39,512,223",39.51,900.67,596.0,5708.0,144.47,1065.0,20549.0,0.0,1957.0,26257.0,664.57,1065.0,0.0,0.0,0.0,0.0,123.0,3.11,22.0,19.33
248,2020-03-28,CA,"39,512,223",39.51,762.67,480.57,4643.0,117.51,764.0,20549.0,3169.0,2305.33,25192.0,637.61,3933.0,0.0,0.0,0.0,0.0,101.0,2.56,23.0,16.0
249,2020-03-27,CA,"39,512,223",39.51,592.33,402.29,3879.0,98.18,873.0,17380.0,0.0,1901.67,21259.0,538.07,873.0,0.0,0.0,0.0,0.0,78.0,1.97,13.0,12.67
250,2020-03-26,CA,"39,512,223",39.51,424.33,297.43,3006.0,76.08,651.0,17380.0,1459.0,2028.67,20386.0,515.97,2110.0,0.0,0.0,0.0,0.0,65.0,1.65,12.0,12.67
251,2020-03-25,CA,"39,512,223",39.51,273.0,249.14,2355.0,59.61,253.0,15921.0,2469.0,1812.0,18276.0,462.57,2722.0,0.0,0.0,0.0,0.0,53.0,1.34,13.0,8.67
252,2020-03-24,CA,"39,512,223",39.51,274.33,231.29,2102.0,53.2,369.0,13452.0,885.0,1008.67,15554.0,393.67,1254.0,0.0,0.0,0.0,0.0,40.0,1.01,13.0,5.33
253,2020-03-23,CA,"39,512,223",39.51,223.33,199.71,1733.0,43.86,197.0,12567.0,1263.0,937.67,14300.0,361.93,1460.0,0.0,0.0,0.0,0.0,27.0,0.68,0.0,2.33
254,2020-03-22,CA,"39,512,223",39.51,204.0,177.57,1536.0,38.88,257.0,11304.0,55.0,1043.0,12840.0,324.98,312.0,0.0,0.0,0.0,0.0,27.0,0.68,3.0,3.0
255,2020-03-21,CA,"39,512,223",39.51,222.67,146.71,1279.0,32.37,216.0,11249.0,825.0,1312.0,12528.0,317.08,1041.0,0.0,0.0,0.0,0.0,24.0,0.61,4.0,3.67
256,2020-03-20,CA,"39,512,223",39.51,193.33,123.0,1063.0,26.9,139.0,10424.0,1637.0,1007.67,11487.0,290.74,1776.0,0.0,0.0,0.0,0.0,20.0,0.51,2.0,3.0
257,2020-03-19,CA,"39,512,223",39.51,196.33,103.14,924.0,23.39,313.0,8787.0,806.0,465.0,9711.0,245.79,1119.0,0.0,0.0,0.0,0.0,18.0,0.46,5.0,4.0
258,2020-03-18,CA,"39,512,223",39.51,106.0,64.86,611.0,15.46,128.0,7981.0,0.0,2461.0,8592.0,217.46,128.0,0.0,0.0,0.0,0.0,13.0,0.33,2.0,2.67
259,2020-03-17,CA,"39,512,223",39.51,77.0,50.0,483.0,12.22,148.0,7981.0,0.0,2432.0,8464.0,214.22,148.0,0.0,0.0,0.0,0.0,11.0,0.28,5.0,2.0
260,2020-03-16,CA,"39,512,223",39.51,44.33,31.57,335.0,8.48,42.0,7981.0,7065.0,2399.33,8316.0,210.48,7107.0,0.0,0.0,0.0,0.0,6.0,0.15,1.0,0.67
261,2020-03-15,CA,"39,512,223",39.51,30.33,29.29,293.0,7.42,41.0,916.0,0.0,30.33,1209.0,30.6,41.0,0.0,0.0,0.0,0.0,5.0,0.13,0.0,0.33
262,2020-03-14,CA,"39,512,223",39.51,31.67,26.14,252.0,6.38,50.0,916.0,0.0,31.67,1168.0,29.56,50.0,0.0,0.0,0.0,0.0,5.0,0.13,1.0,1.67
263,2020-03-13,CA,"39,512,223",39.51,23.0,20.29,202.0,5.11,0.0,916.0,0.0,98.33,1118.0,28.3,0.0,0.0,0.0,0.0,0.0,4.0,0.1,0.0,1.33
264,2020-03-12,CA,"39,512,223",39.51,29.33,21.29,202.0,5.11,45.0,916.0,0.0,104.67,1118.0,28.3,45.0,0.0,0.0,0.0,0.0,4.0,0.1,4.0,1.33
265,2020-03-11,CA,"39,512,223",39.51,23.0,14.86,157.0,3.97,24.0,916.0,226.0,174.33,1073.0,27.16,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2020-03-10,CA,"39,512,223",39.51,21.33,0,133.0,3.37,19.0,690.0,0.0,97.33,823.0,20.83,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2020-03-09,CA,"39,512,223",39.51,18.0,0,114.0,2.89,26.0,690.0,228.0,94.0,804.0,20.35,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2020-03-08,CA,"39,512,223",39.51,11.67,0,88.0,2.23,19.0,462.0,0.0,11.67,550.0,13.92,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
