,Date,State,Population,Pop (mil),Total Positive Cases,Positive Cases %,Positives Increase,3 Day Pos Inc Avg,7 Day Pos Inc Avg,Positive Cases per Mil,Negative Cases,Negatives Increase,Total Tests,Testing %,Total Tests Increase,3 Day Testing Inc Avg,Tests per Mil,Tests per Mil/Positive Cases,Tests per Mil/Deaths,Total Hospitalized,Hospitalized %,Hospitalized Increase,3 Day Hospitalized Inc Avg,Hospitalized per Mil,Total Deaths,Death %,Deaths Increase,3 Day Deaths Inc Avg,Deaths per Mil,Deaths/Total Tests,Deaths/Positive Cases
1249,2020-04-14,MI,"9,986,857",9.99,27001.0,0.27,1366.0,1002.67,1025.43,2702.8,59225.0,2216.0,86226.0,0.863,3582.0,3404.0,8631.23,0.32,4.88,0.0,0.018,0.0,0.0,0.0,1768.0,0.018,166.0,125.33,176.98,2.05,6.55
1250,2020-04-13,MI,"9,986,857",9.99,25635.0,0.257,997.0,950.67,969.29,2566.07,57009.0,2210.0,82644.0,0.827,3207.0,3533.33,8272.67,0.32,5.16,0.0,0.016,0.0,0.0,0.0,1602.0,0.016,115.0,107.0,160.36,1.94,6.25
1251,2020-04-12,MI,"9,986,857",9.99,24638.0,0.247,645.0,1044.67,1010.14,2466.27,54799.0,2778.0,79437.0,0.795,3423.0,4127.67,7951.65,0.32,5.35,0.0,0.015,0.0,0.0,0.0,1487.0,0.015,95.0,137.0,148.85,1.87,6.04
1252,2020-04-11,MI,"9,986,857",9.99,23993.0,0.24,1210.0,1134.67,1085.43,2401.7,52021.0,2760.0,76014.0,0.761,3970.0,3291.67,7609.01,0.32,5.47,0.0,0.014,0.0,0.0,0.0,1392.0,0.014,111.0,144.33,139.34,1.83,5.8
1253,2020-04-10,MI,"9,986,857",9.99,22783.0,0.228,1279.0,986.67,1075.86,2280.58,49261.0,3711.0,72044.0,0.721,4990.0,2223.67,7211.61,0.32,5.63,0.0,0.013,0.0,0.0,0.0,1281.0,0.013,205.0,145.33,128.23,1.78,5.62
1254,2020-04-09,MI,"9,986,857",9.99,21504.0,0.215,915.0,884.67,1055.29,2152.55,45550.0,0.0,67054.0,0.671,915.0,1694.67,6712.11,0.31,6.24,0.0,0.011,0.0,0.0,0.0,1076.0,0.011,117.0,116.33,107.71,1.6,5.0
1255,2020-04-08,MI,"9,986,857",9.99,20589.0,0.206,766.0,1007.33,1100.14,2060.96,45550.0,0.0,66139.0,0.662,766.0,2747.0,6620.52,0.32,6.9,0.0,0.01,0.0,0.0,0.0,959.0,0.01,114.0,114.0,96.0,1.45,4.66
1256,2020-04-07,MI,"9,986,857",9.99,19823.0,0.198,973.0,1142.67,1135.43,1984.28,45550.0,2430.0,65373.0,0.654,3403.0,3857.67,6543.84,0.33,7.74,0.0,0.008,0.0,0.0,0.0,845.0,0.008,118.0,101.67,84.58,1.29,4.26
1257,2020-04-06,MI,"9,986,857",9.99,18850.0,0.189,1283.0,1199.33,1135.57,1886.89,43120.0,2789.0,61970.0,0.62,4072.0,4349.33,6203.2,0.33,8.53,0.0,0.007,0.0,0.0,0.0,727.0,0.007,110.0,82.67,72.77,1.17,3.86
1258,2020-04-05,MI,"9,986,857",9.99,17567.0,0.176,1172.0,1150.0,1079.57,1758.46,40331.0,2926.0,57898.0,0.58,4098.0,4471.0,5795.6,0.33,9.39,0.0,0.006,0.0,0.0,0.0,617.0,0.006,77.0,66.67,61.76,1.07,3.51
1259,2020-04-04,MI,"9,986,857",9.99,16395.0,0.164,1143.0,1169.0,1015.43,1641.14,37405.0,3735.0,53800.0,0.539,4878.0,4558.33,5385.39,0.33,9.97,0.0,0.005,0.0,0.0,0.0,540.0,0.005,61.0,67.67,54.05,1.0,3.29
1260,2020-04-03,MI,"9,986,857",9.99,15252.0,0.153,1135.0,1125.67,941.86,1526.73,33670.0,3302.0,48922.0,0.49,4437.0,4356.0,4897.1,0.32,10.22,0.0,0.005,0.0,0.0,0.0,479.0,0.005,62.0,73.33,47.95,0.98,3.14
1261,2020-04-02,MI,"9,986,857",9.99,14117.0,0.141,1229.0,1072.0,907.14,1413.11,30368.0,3131.0,44485.0,0.445,4360.0,4133.67,4452.95,0.32,10.68,0.0,0.004,0.0,0.0,0.0,417.0,0.004,80.0,77.67,41.74,0.94,2.95
1262,2020-04-01,MI,"9,986,857",9.99,12888.0,0.129,1013.0,959.33,832.57,1290.09,27237.0,3258.0,40125.0,0.402,4271.0,4813.0,4016.52,0.31,11.92,0.0,0.003,0.0,0.0,0.0,337.0,0.003,78.0,68.33,33.73,0.84,2.61
1263,2020-03-31,MI,"9,986,857",9.99,11875.0,0.119,974.0,862.67,776.29,1188.69,23979.0,2796.0,35854.0,0.359,3770.0,4128.0,3588.99,0.3,13.86,0.0,0.003,0.0,0.0,0.0,259.0,0.003,75.0,55.67,25.93,0.72,2.18
1264,2020-03-30,MI,"9,986,857",9.99,10901.0,0.109,891.0,747.33,730.29,1091.19,21183.0,5507.0,32084.0,0.321,6398.0,3595.33,3211.61,0.29,17.45,0.0,0.002,0.0,0.0,0.0,184.0,0.002,52.0,30.67,18.42,0.57,1.69
1265,2020-03-29,MI,"9,986,857",9.99,10010.0,0.1,723.0,747.67,701.71,1002.0,15676.0,1493.0,25686.0,0.257,2216.0,2538.0,2571.17,0.26,19.48,0.0,0.001,0.0,0.0,0.0,132.0,0.001,40.0,24.0,13.21,0.51,1.32
1266,2020-03-28,MI,"9,986,857",9.99,9287.0,0.093,628.0,742.33,677.71,929.63,14183.0,1544.0,23470.0,0.235,2172.0,2957.67,2349.35,0.25,25.54,0.0,0.001,0.0,0.0,0.0,92.0,0.001,0.0,16.33,9.21,0.39,0.99
1267,2020-03-27,MI,"9,986,857",9.99,8659.0,0.087,892.0,739.33,661.71,866.77,12639.0,2334.0,21298.0,0.213,3226.0,3020.33,2131.93,0.25,23.17,0.0,0.001,0.0,0.0,0.0,92.0,0.001,32.0,22.67,9.21,0.43,1.06
1268,2020-03-26,MI,"9,986,857",9.99,7767.0,0.078,707.0,659.33,625.0,777.48,10305.0,2768.0,18072.0,0.181,3475.0,2528.67,1809.01,0.23,30.15,0.0,0.001,0.0,0.0,0.0,60.0,0.001,17.0,15.0,6.01,0.33,0.77
1269,2020-03-25,MI,"9,986,857",9.99,7060.0,0.071,619.0,654.0,592.43,706.71,7537.0,1741.0,14597.0,0.146,2360.0,1929.0,1461.16,0.21,33.98,0.0,0.0,0.0,0.0,0.0,43.0,0.0,19.0,11.67,4.3,0.29,0.61
1270,2020-03-24,MI,"9,986,857",9.99,6441.0,0.064,652.0,632.67,578.29,644.74,5796.0,1099.0,12237.0,0.122,1751.0,1332.67,1224.92,0.19,51.04,0.0,0.0,0.0,0.0,0.0,24.0,0.0,9.0,6.33,2.4,0.2,0.37
1271,2020-03-23,MI,"9,986,857",9.99,5789.0,0.058,691.0,587.33,550.86,579.48,4697.0,985.0,10486.0,0.105,1676.0,1237.67,1049.65,0.18,69.98,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,4.0,1.5,0.14,0.26
1272,2020-03-22,MI,"9,986,857",9.99,5098.0,0.051,555.0,568.67,516.86,510.31,3712.0,16.0,8810.0,0.088,571.0,1211.0,881.88,0.17,110.24,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.67,0.8,0.09,0.16
1273,2020-03-21,MI,"9,986,857",9.99,4543.0,0.045,516.0,543.33,478.14,454.75,3696.0,950.0,8239.0,0.082,1466.0,1370.33,824.72,0.18,164.94,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.67,0.5,0.06,0.11
1274,2020-03-20,MI,"9,986,857",9.99,4027.0,0.04,635.0,544.67,440.29,403.1,2746.0,961.0,6773.0,0.068,1596.0,1251.33,677.98,0.17,225.99,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.3,0.04,0.07
1275,2020-03-19,MI,"9,986,857",9.99,3392.0,0.034,479.0,486.33,384.29,339.54,1785.0,570.0,5177.0,0.052,1049.0,990.67,518.22,0.15,172.74,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.3,0.06,0.09
1276,2020-03-18,MI,"9,986,857",9.99,2913.0,0.029,520.0,477.67,345.14,291.59,1215.0,589.0,4128.0,0.041,1109.0,814.33,413.21,0.14,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,2020-03-17,MI,"9,986,857",9.99,2393.0,0.024,460.0,399.0,290.71,239.54,626.0,354.0,3019.0,0.03,814.0,539.33,302.2,0.13,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,2020-03-16,MI,"9,986,857",9.99,1933.0,0.019,453.0,329.33,239.86,193.49,272.0,67.0,2205.0,0.022,520.0,375.67,220.72,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,2020-03-15,MI,"9,986,857",9.99,1480.0,0.015,284.0,259.33,187.43,148.15,205.0,0.0,1685.0,0.017,284.0,297.33,168.67,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,2020-03-14,MI,"9,986,857",9.99,1196.0,0.012,251.0,233.0,152.57,119.72,205.0,72.0,1401.0,0.014,323.0,282.33,140.24,0.12,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,2020-03-13,MI,"9,986,857",9.99,945.0,0.009,243.0,195.67,121.0,94.59,133.0,42.0,1078.0,0.011,285.0,227.0,107.91,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,2020-03-12,MI,"9,986,857",9.99,702.0,0.007,205.0,149.33,90.0,70.27,91.0,34.0,793.0,0.008,239.0,167.67,79.38,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,2020-03-11,MI,"9,986,857",9.99,497.0,0.005,139.0,109.67,63.57,49.75,57.0,18.0,554.0,0.006,157.0,120.0,55.46,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2020-03-10,MI,"9,986,857",9.99,358.0,0.004,104.0,76.67,46.29,35.84,39.0,3.0,397.0,0.004,107.0,83.67,39.74,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,2020-03-09,MI,"9,986,857",9.99,254.0,0.003,86.0,52.0,33.71,25.43,36.0,10.0,290.0,0.003,96.0,61.33,29.03,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,2020-03-08,MI,"9,986,857",9.99,168.0,0.002,40.0,32.0,22.71,16.82,26.0,8.0,194.0,0.002,48.0,38.0,19.42,0.12,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,2020-03-07,MI,"9,986,857",9.99,128.0,0.001,30.0,25.33,0,12.81,18.0,10.0,146.0,0.001,40.0,31.33,14.61,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,2020-03-06,MI,"9,986,857",9.99,98.0,0.001,26.0,21.33,0,9.81,8.0,0.0,106.0,0.001,26.0,24.0,10.61,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,2020-03-05,MI,"9,986,857",9.99,72.0,0.001,20.0,18.0,0,7.21,8.0,8.0,80.0,0.001,28.0,20.67,8.01,0.11,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,2020-03-04,MI,"9,986,857",9.99,52.0,0.001,18.0,14.33,0,5.21,0.0,0.0,52.0,0.001,18.0,14.33,5.21,0.1,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,2020-03-03,MI,"9,986,857",9.99,34.0,0.0,16.0,8.33,0,3.4,0.0,0.0,34.0,0.0,16.0,8.33,3.4,0.1,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,2020-03-02,MI,"9,986,857",9.99,18.0,0.0,9.0,0,0,1.8,0.0,0.0,18.0,0.0,9.0,0,1.8,0.1,inf,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1293,2020-03-01,MI,"9,986,857",9.99,9.0,0.0,0.0,0,0,0.9,0.0,0.0,9.0,0.0,0.0,0,0.9,0.1,inf,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1294,2020-04-30,MN,"5,639,632",5.64,5136.0,0.091,492.0,440.0,313.43,910.64,65140.0,3040.0,70276.0,1.246,3532.0,3002.67,12460.28,2.43,36.33,1044.0,0.006,94.0,61.0,185.11,343.0,0.006,24.0,19.0,60.82,0.49,6.68
1295,2020-04-29,MN,"5,639,632",5.64,4644.0,0.082,463.0,347.33,274.71,823.4,62100.0,2452.0,66744.0,1.183,2915.0,2585.67,11834.04,2.55,37.1,950.0,0.006,38.0,40.33,168.44,319.0,0.006,18.0,15.67,56.56,0.48,6.87
1296,2020-04-28,MN,"5,639,632",5.64,4181.0,0.074,365.0,245.0,230.57,741.31,59648.0,2196.0,63829.0,1.132,2561.0,2410.67,11317.2,2.71,37.6,912.0,0.005,51.0,38.33,161.7,301.0,0.005,15.0,19.0,53.37,0.47,7.2
1297,2020-04-27,MN,"5,639,632",5.64,3816.0,0.068,214.0,210.33,192.29,676.6,57452.0,2067.0,61268.0,1.086,2281.0,2493.67,10863.12,2.85,37.98,861.0,0.005,32.0,35.0,152.66,286.0,0.005,14.0,21.67,50.71,0.47,7.49
1298,2020-04-26,MN,"5,639,632",5.64,3602.0,0.064,156.0,220.0,178.0,638.65,55385.0,2234.0,58987.0,1.046,2390.0,2479.67,10458.69,2.9,38.45,829.0,0.005,32.0,39.0,146.99,272.0,0.005,28.0,24.0,48.23,0.46,7.55
1299,2020-04-25,MN,"5,639,632",5.64,3446.0,0.061,261.0,241.67,176.14,610.99,53151.0,2549.0,56597.0,1.003,2810.0,2417.67,10034.93,2.91,41.13,797.0,0.004,41.0,45.67,141.31,244.0,0.004,23.0,21.67,43.26,0.43,7.08
1300,2020-04-24,MN,"5,639,632",5.64,3185.0,0.056,243.0,206.0,159.14,564.72,50602.0,1996.0,53787.0,0.954,2239.0,2030.0,9536.7,2.99,43.15,756.0,0.004,44.0,42.33,134.04,221.0,0.004,21.0,20.33,39.18,0.41,6.94
1301,2020-04-23,MN,"5,639,632",5.64,2942.0,0.052,221.0,157.33,147.14,521.63,48606.0,1983.0,51548.0,0.914,2204.0,1566.0,9139.72,3.11,45.7,712.0,0.004,52.0,36.67,126.24,200.0,0.004,21.0,19.0,35.46,0.39,6.8
1302,2020-04-22,MN,"5,639,632",5.64,2721.0,0.048,154.0,121.67,130.29,482.45,46623.0,1493.0,49344.0,0.875,1647.0,1209.33,8748.94,3.22,48.88,660.0,0.003,31.0,28.67,117.02,179.0,0.003,19.0,15.0,31.74,0.36,6.58
1303,2020-04-21,MN,"5,639,632",5.64,2567.0,0.046,97.0,118.0,124.57,455.14,45130.0,750.0,47697.0,0.846,847.0,1143.0,8456.91,3.29,52.86,629.0,0.003,27.0,22.67,111.52,160.0,0.003,17.0,13.0,28.37,0.34,6.23
1304,2020-04-20,MN,"5,639,632",5.64,2470.0,0.044,114.0,133.0,117.14,437.94,44380.0,1020.0,46850.0,0.831,1134.0,1265.67,8306.74,3.36,58.09,602.0,0.003,28.0,28.0,106.74,143.0,0.003,9.0,10.67,25.35,0.31,5.79
1305,2020-04-19,MN,"5,639,632",5.64,2356.0,0.042,143.0,148.0,105.0,417.73,43360.0,1305.0,45716.0,0.811,1448.0,1347.0,8105.67,3.44,60.49,574.0,0.002,13.0,33.0,101.77,134.0,0.002,13.0,13.33,23.76,0.29,5.69
1306,2020-04-18,MN,"5,639,632",5.64,2213.0,0.039,142.0,134.67,112.29,392.38,42055.0,1073.0,44268.0,0.785,1215.0,1342.0,7848.94,3.55,64.87,561.0,0.002,43.0,38.67,99.47,121.0,0.002,10.0,11.33,21.45,0.27,5.47
1307,2020-04-17,MN,"5,639,632",5.64,2071.0,0.037,159.0,125.33,105.0,367.2,40982.0,1219.0,43053.0,0.763,1378.0,1270.67,7633.51,3.69,68.77,518.0,0.002,43.0,37.67,91.84,111.0,0.002,17.0,10.67,19.68,0.26,5.36
1308,2020-04-16,MN,"5,639,632",5.64,1912.0,0.034,103.0,87.33,95.71,339.01,39763.0,1330.0,41675.0,0.739,1433.0,1082.67,7389.18,3.86,78.61,475.0,0.002,30.0,38.0,84.22,94.0,0.002,7.0,8.0,16.67,0.23,4.92
1309,2020-04-15,MN,"5,639,632",5.64,1809.0,0.032,114.0,62.67,93.57,320.74,38433.0,887.0,40242.0,0.714,1001.0,940.33,7135.11,3.94,82.01,445.0,0.002,40.0,28.0,78.9,87.0,0.002,8.0,5.67,15.43,0.22,4.81
1310,2020-04-14,MN,"5,639,632",5.64,1695.0,0.03,45.0,89.33,89.43,300.53,37546.0,769.0,39241.0,0.696,814.0,1279.0,6957.62,4.1,88.07,405.0,0.001,44.0,21.67,71.81,79.0,0.001,9.0,5.0,14.01,0.2,4.66
1311,2020-04-13,MN,"5,639,632",5.64,1650.0,0.029,29.0,104.67,94.86,292.55,36777.0,977.0,38427.0,0.681,1006.0,1511.0,6813.3,4.13,97.33,361.0,0.001,0.0,14.67,64.01,70.0,0.001,0.0,4.33,12.41,0.18,4.24
1312,2020-04-12,MN,"5,639,632",5.64,1621.0,0.029,194.0,126.33,98.0,287.41,35800.0,1823.0,37421.0,0.663,2017.0,1709.0,6634.93,4.09,94.78,361.0,0.001,21.0,22.67,64.01,70.0,0.001,6.0,6.67,12.41,0.19,4.32
1313,2020-04-11,MN,"5,639,632",5.64,1427.0,0.025,91.0,91.0,80.29,253.01,33977.0,1419.0,35404.0,0.628,1510.0,1550.33,6277.3,4.4,98.08,340.0,0.001,23.0,23.0,60.28,64.0,0.001,7.0,8.33,11.35,0.18,4.48
1314,2020-04-10,MN,"5,639,632",5.64,1336.0,0.024,94.0,89.0,78.14,236.88,32558.0,1506.0,33894.0,0.601,1600.0,1544.67,6009.57,4.5,105.43,317.0,0.001,24.0,25.0,56.21,57.0,0.001,7.0,7.67,10.11,0.17,4.27
1315,2020-04-09,MN,"5,639,632",5.64,1242.0,0.022,88.0,85.33,71.43,220.21,31052.0,1453.0,32294.0,0.573,1541.0,1388.67,5725.89,4.61,114.52,293.0,0.001,22.0,23.33,51.95,50.0,0.001,11.0,6.67,8.87,0.15,4.03
1316,2020-04-08,MN,"5,639,632",5.64,1154.0,0.02,85.0,73.0,66.43,204.61,29599.0,1408.0,30753.0,0.545,1493.0,1325.33,5452.66,4.73,139.81,271.0,0.001,29.0,23.0,48.05,39.0,0.001,5.0,3.33,6.91,0.13,3.38
1317,2020-04-07,MN,"5,639,632",5.64,1069.0,0.019,83.0,68.0,62.86,189.54,28191.0,1049.0,29260.0,0.519,1132.0,1279.0,5187.94,4.85,152.59,242.0,0.001,19.0,20.67,42.91,34.0,0.001,4.0,3.33,6.03,0.12,3.18
1318,2020-04-06,MN,"5,639,632",5.64,986.0,0.017,51.0,65.67,58.57,174.82,27142.0,1300.0,28128.0,0.499,1351.0,1300.33,4987.23,5.06,166.24,223.0,0.001,21.0,22.33,39.54,30.0,0.001,1.0,2.67,5.32,0.11,3.04
1319,2020-04-05,MN,"5,639,632",5.64,935.0,0.017,70.0,64.33,61.71,165.78,25842.0,1284.0,26777.0,0.475,1354.0,1461.0,4747.7,5.08,163.71,202.0,0.001,22.0,21.33,35.82,29.0,0.001,5.0,3.67,5.14,0.11,3.1
1320,2020-04-04,MN,"5,639,632",5.64,865.0,0.015,76.0,58.67,60.57,153.37,24558.0,1120.0,25423.0,0.451,1196.0,1410.67,4507.62,5.21,187.82,180.0,0.0,24.0,19.33,31.91,24.0,0.0,2.0,2.33,4.26,0.09,2.77
1321,2020-04-03,MN,"5,639,632",5.64,789.0,0.014,47.0,53.33,55.86,139.89,23438.0,1786.0,24227.0,0.43,1833.0,1482.33,4295.57,5.44,195.25,156.0,0.0,18.0,14.67,27.66,22.0,0.0,4.0,3.33,3.9,0.09,2.79
1322,2020-04-02,MN,"5,639,632",5.64,742.0,0.013,53.0,55.33,56.57,131.56,21652.0,1150.0,22394.0,0.397,1203.0,1190.67,3970.57,5.35,220.59,138.0,0.0,16.0,15.33,24.47,18.0,0.0,1.0,2.67,3.19,0.08,2.43
1323,2020-04-01,MN,"5,639,632",5.64,689.0,0.012,60.0,62.0,57.43,122.16,20502.0,1351.0,21191.0,0.376,1411.0,1178.0,3757.27,5.45,221.02,122.0,0.0,10.0,15.67,21.63,17.0,0.0,5.0,2.67,3.01,0.08,2.47
1324,2020-03-31,MN,"5,639,632",5.64,629.0,0.011,53.0,62.67,52.43,111.52,19151.0,905.0,19780.0,0.351,958.0,1217.0,3507.09,5.58,292.26,112.0,0.0,20.0,18.33,19.86,12.0,0.0,2.0,2.33,2.13,0.06,1.91
1325,2020-03-30,MN,"5,639,632",5.64,576.0,0.01,73.0,59.33,48.71,102.13,18246.0,1092.0,18822.0,0.334,1165.0,1606.33,3337.23,5.79,333.72,92.0,0.0,17.0,13.67,16.31,10.0,0.0,1.0,2.0,1.77,0.05,1.74
1326,2020-03-29,MN,"5,639,632",5.64,503.0,0.009,62.0,52.33,47.71,89.18,17154.0,1466.0,17657.0,0.313,1528.0,1569.0,3130.67,6.22,347.85,75.0,0.0,18.0,11.33,13.3,9.0,0.0,4.0,2.33,1.6,0.05,1.79
1327,2020-03-28,MN,"5,639,632",5.64,441.0,0.008,43.0,51.33,43.29,78.19,15688.0,2083.0,16129.0,0.286,2126.0,1551.33,2859.75,6.48,571.95,57.0,0.0,6.0,7.33,10.11,5.0,0.0,1.0,1.33,0.89,0.03,1.13
1328,2020-03-27,MN,"5,639,632",5.64,398.0,0.007,52.0,45.33,40.43,70.57,13605.0,1001.0,14003.0,0.248,1053.0,2730.33,2482.8,6.24,620.7,51.0,0.0,10.0,10.0,9.04,4.0,0.0,2.0,1.0,0.71,0.03,1.01
1329,2020-03-26,MN,"5,639,632",5.64,346.0,0.006,59.0,37.0,36.71,61.35,12604.0,1416.0,12950.0,0.23,1475.0,2734.67,2296.1,6.64,1148.05,41.0,0.0,6.0,8.0,7.27,2.0,0.0,1.0,0.33,0.35,0.02,0.58
1330,2020-03-25,MN,"5,639,632",5.64,287.0,0.005,25.0,39.33,30.0,50.89,11188.0,5638.0,11475.0,0.203,5663.0,2265.0,2034.57,7.09,2034.57,35.0,0.0,14.0,7.67,6.21,1.0,0.0,0.0,0.0,0.18,0.01,0.35
1331,2020-03-24,MN,"5,639,632",5.64,262.0,0.005,27.0,41.33,28.86,46.45,5550.0,1039.0,5812.0,0.103,1066.0,574.0,1030.5,3.93,1030.5,21.0,0.0,4.0,7.0,3.72,1.0,0.0,0.0,0.0,0.18,0.02,0.38
1332,2020-03-23,MN,"5,639,632",5.64,235.0,0.004,66.0,40.0,25.86,41.67,4511.0,0.0,4746.0,0.084,66.0,296.67,841.49,3.58,841.49,17.0,0.0,5.0,5.67,3.01,1.0,0.0,0.0,0.33,0.18,0.02,0.43
1333,2020-03-22,MN,"5,639,632",5.64,169.0,0.003,31.0,26.67,19.14,29.96,4511.0,559.0,4680.0,0.083,590.0,547.33,829.79,4.91,829.79,12.0,0.0,12.0,4.0,2.13,1.0,0.0,0.0,0.33,0.18,0.02,0.59
1334,2020-03-21,MN,"5,639,632",5.64,138.0,0.002,23.0,20.33,16.71,24.47,3952.0,211.0,4090.0,0.073,234.0,442.67,725.18,5.25,725.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,0.18,0.02,0.72
1335,2020-03-20,MN,"5,639,632",5.64,115.0,0.002,26.0,18.33,14.43,20.39,3741.0,792.0,3856.0,0.068,818.0,506.67,683.69,5.95,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,2020-03-19,MN,"5,639,632",5.64,89.0,0.002,12.0,11.67,11.43,15.78,2949.0,264.0,3038.0,0.054,276.0,381.67,538.65,6.05,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,2020-03-18,MN,"5,639,632",5.64,77.0,0.001,17.0,14.0,10.29,13.65,2685.0,409.0,2762.0,0.049,426.0,446.67,489.72,6.36,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,2020-03-17,MN,"5,639,632",5.64,60.0,0.001,6.0,13.0,8.14,10.64,2276.0,437.0,2336.0,0.041,443.0,489.33,414.18,6.9,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,2020-03-16,MN,"5,639,632",5.64,54.0,0.001,19.0,13.33,7.43,9.57,1839.0,452.0,1893.0,0.034,471.0,446.0,335.64,6.22,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,2020-03-15,MN,"5,639,632",5.64,35.0,0.001,14.0,8.67,4.86,6.21,1387.0,540.0,1422.0,0.025,554.0,368.67,252.13,7.2,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,2020-03-14,MN,"5,639,632",5.64,21.0,0.0,7.0,5.33,2.86,3.72,847.0,306.0,868.0,0.015,313.0,215.33,153.9,7.33,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,2020-03-13,MN,"5,639,632",5.64,14.0,0.0,5.0,3.67,2.0,2.48,541.0,234.0,555.0,0.01,239.0,140.0,98.4,7.03,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,2020-03-12,MN,"5,639,632",5.64,9.0,0.0,4.0,2.33,0,1.6,307.0,90.0,316.0,0.006,94.0,78.0,56.03,6.23,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,2020-03-11,MN,"5,639,632",5.64,5.0,0.0,2.0,1.33,0,0.89,217.0,85.0,222.0,0.004,87.0,57.67,39.36,7.87,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,2020-03-10,MN,"5,639,632",5.64,3.0,0.0,1.0,0.67,0,0.53,132.0,52.0,135.0,0.002,53.0,28.67,23.94,7.98,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,2020-03-09,MN,"5,639,632",5.64,2.0,0.0,1.0,0.67,0,0.35,80.0,32.0,82.0,0.001,33.0,15.33,14.54,7.27,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,2020-03-08,MN,"5,639,632",5.64,1.0,0.0,0.0,0.33,0,0.18,48.0,0.0,49.0,0.001,0.0,4.33,8.69,8.69,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,2020-03-07,MN,"5,639,632",5.64,1.0,0.0,1.0,0,0,0.18,48.0,12.0,49.0,0.001,13.0,0,8.69,8.69,inf,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
